"id";"intent_id";"content";"created_at";"updated_at"
"411";"213";"Alcohol can have numerous harmful effects during pregnancy, including increasing the risk of miscarriage, hypertension, and placental abnormalities. It can also negatively affect the development of organs in the fetus, leading to birth defects and health problems. The brain is especially vulnerable to alcohol exposure, and damage to the baby's brain can lead to learning and behavioral disorders that may affect the child throughout their life. Since the placenta does not filter alcohol, it is recommended not to drink alcohol at any stage of pregnancy, including all trimesters. If you have consumed alcohol during pregnancy or before knowing you were pregnant, it's important to consult your health professional.";"2024-11-28 20:51:38";"2024-11-28 20:51:38"
"412";"214";"It’s important to explain to your partner, family, and friends that you need to avoid alcohol during pregnancy, as their support will be crucial. You can also use your pregnancy as an opportunity to try out non-alcoholic beverages, such as sparkling water with fruit or cucumber slices, homemade iced tea, or virgin (alcohol-free) versions of your favorite cocktails (mocktails). Most bars and restaurants offer mocktail options, so don’t hesitate to ask your server. For more information on the risks of alcohol use during pregnancy and additional resources, visit the FASD – Alcohol-Free Pregnancy website at fasd-alcoholfreepregnancy.ca.";"2024-11-28 20:52:39";"2024-11-28 20:52:39"
"413";"215";"Pregnant women are strongly advised not to use cannabis or expose themselves to second-hand cannabis smoke. Cannabis can interfere with fetal growth, leading to lower birth weight, and may also affect brain development in the baby, which could cause developmental issues in childhood and adolescence. The harmful effects of cannabis are present regardless of the method of use—whether smoked, vaped, eaten, or consumed in any other form. While cannabis might relieve nausea in some individuals, it is not considered a safe solution for pregnant women.";"2024-11-28 20:53:48";"2024-11-28 20:53:48"
"414";"216";"Pregnant women are strongly advised not to use any drugs, as their effects on an unborn baby can vary based on the type of drug, the amount consumed, its potency, and the timing and method of use. Additionally, drugs purchased on the black market may contain harmful substances that increase the risks. For instance, cocaine can lead to bleeding, placental detachment, or even death of the fetus, as well as premature birth. Babies born to mothers who used drugs may experience withdrawal symptoms. If you have concerns or need assistance with drug use during pregnancy, it's important to talk to your health professional or contact a support service like Drogs, Help, and Referral at 514-527-2626 or 1-800-265-2626, or visit aidedrogue.ca/en/.";"2024-11-28 20:54:38";"2024-11-28 20:54:38"
"415";"217";"Pregnant women can generally use common household cleaning products like dishwasher detergent, laundry detergent, window cleaner, and all-purpose cleaners safely. However, corrosive products like bleach and oven cleaners can irritate the respiratory system and may cause burns if not handled properly, though they do not pose harm to the baby when inhaled in low concentrations. It's important to use heavy-duty cleaning products and air fresheners with caution, as they may release toxic substances. Always read and follow the instructions on product labels to ensure safety.";"2024-11-28 20:55:48";"2024-11-28 20:55:48"
"416";"218";"Most interior paints are latex-based, meaning they are water-thinned and generally considered safe for occasional use during pregnancy. However, oil-based paints should be avoided as they contain harmful solvents that can affect the fetus. It is unlikely that brief exposure to freshly painted rooms will harm your baby, especially if the area is well-ventilated. To minimize risk, avoid stripping paint with sanders or paint removers, as this can expose you to lead from old paint or toxic chemicals in paint removers.";"2024-11-28 20:56:49";"2024-11-28 20:56:49"
"417";"219";"While having a cat during pregnancy is generally safe, pregnant women should take precautions to avoid exposure to the toxoplasma parasite, which cats can carry. The parasite can be found in cat feces, especially if the cat has eaten contaminated meat. To minimize risk, have someone else clean the litter box. If that's not possible, wear plastic gloves, wash them thoroughly after use, and wash your hands well afterward. Clean the litter box daily, as parasites need 1 to 5 days to become infectious.";"2024-11-28 20:57:47";"2024-11-28 20:57:47"
"418";"220";"When gardening during pregnancy, it’s important to wear gloves to avoid contact with soil or sand that may be contaminated with toxoplasma from animals, including cats. After gardening, wash your hands thoroughly and ensure that any vegetables or fruits that may have come into contact with the soil are washed properly before consumption. This helps minimize the risk of toxoplasmosis.";"2024-11-28 20:58:46";"2024-11-28 20:58:46"
"419";"221";"If you are pregnant or breastfeeding and believe your working conditions could be harmful to your health or your baby’s, discuss your concerns with your prenatal care provider. In Québec, the For a Safe Maternity Experience (PMSD) program offered by CNESST may provide support.";"2024-11-28 21:11:17";"2024-11-28 21:11:17"
"420";"222";"Wearing a seat belt during pregnancy is essential for the safety of both the mother and the baby. Ensure the lap belt is positioned low across the hips and below the belly, while the shoulder strap should run across the chest and beside the belly, avoiding placement behind the back or under the arm. A properly worn seat belt provides effective protection in case of an accident and minimizes the risk of harm to the baby. Always ensure the seat belt fits snugly and comfortably.";"2024-11-28 21:15:54";"2024-11-28 21:15:54"
"421";"223";"Pregnant women can generally travel by air without issue, as there are no universal regulations prohibiting them from flying. However, airlines may have their own specific rules, particularly for women in the later stages of pregnancy. It’s advisable to confirm the airline's policies before booking your ticket. Carry a signed note from your health professional indicating your due date and a summary of your health status, as this may be required at the airport.";"2024-11-28 21:17:07";"2024-11-28 21:17:07"
"422";"224";"Before planning a trip abroad, consult your prenatal care provider about your destination, trip duration, and any required vaccines. They can adjust your prenatal care as needed and may refer you to a travel health specialist for further advice. For up-to-date travel advisories and destination-specific recommendations, visit travel.gc.ca/travelling/advisories.";"2024-11-28 21:17:53";"2024-11-28 21:17:53"
"423";"225";"Pregnant women are advised to postpone travel to areas affected by the Zika virus due to the severe risks it poses to the baby, including birth defects like microcephaly. The virus is transmitted through mosquito bites and between sexual partners via bodily fluids. If travel is unavoidable, take precautions like using condoms or abstaining from sexual contact to minimize transmission risk. For the latest recommendations and updates, consult your health professional and visit quebec.ca/en/health/health-issues/a-z/zikavirus/ and canada.ca/en/public-health/services/diseases/zika-virus.html.";"2024-11-28 21:19:46";"2024-11-28 21:19:46"
"424";"226";"Before traveling abroad during pregnancy, ensure that your insurance policy covers medical expenses in the event of hospitalization or childbirth, including for your baby. This coverage is especially critical in cases of premature birth, where intensive care can incur significant costs. While Régie de l’assurance maladie du Québec reimburses the equivalent cost of care in Québec, medical expenses abroad may be higher, and you could face a substantial bill if you and your baby are not adequately insured. Always confirm coverage with your insurer before departure.";"2024-11-28 21:21:21";"2024-11-28 21:21:21"
"425";"227";"Eating well during pregnancy is about making mindful choices that include vegetables, fruits, whole grains, and protein-rich foods, especially plant-based options. This not only supports your health but also contributes to your baby’s development. Experimenting with new flavors, varying cooking methods, and sharing meals with others can make healthy eating more enjoyable. While the general guidelines for healthy eating apply to everyone, pregnant women have specific nutritional needs that should be addressed with the help of a healthcare provider.";"2024-11-28 21:22:15";"2024-11-28 21:22:15"
"426";"228";"To ensure you meet your nutritional needs during pregnancy, it’s important to eat a variety of foods that provide essential nutrients for both you and your baby. Aim to include lots of colorful vegetables and fruits, whole grains, and protein-rich foods in your meals. Taking a daily multivitamin with folic acid and iron is recommended, as these nutrients play a critical role in fetal development. Eat regularly based on your appetite, typically three meals a day, and include one or two snacks as needed. It’s also important to stay hydrated by drinking mostly water, with milk or fortified soy milk as additional sources of nutrition. Avoid restrictive diets and make sure to take precautions to prevent food-borne infections, as these can be harmful during pregnancy.";"2024-11-28 21:23:29";"2024-11-28 21:23:29"
